frame_id,label,x1,y1,width,height,score
26,car,231.77065531412762,59.496472676595054,90.70521036783856,54.63241577148438,0.8775976300239563
27,car,231.60507202148438,60.169525146484375,90.34347534179688,55.09707132975261,0.8907814025878906
28,car,231.65679931640625,61.025568644205734,90.68415323893231,54.517339070638016,0.8829196095466614
29,car,231.64835611979169,61.10051472981771,90.67901611328125,54.35551961263021,0.8766754269599915
30,car,231.71185811360678,61.1089833577474,90.60541788736978,54.5879872639974,0.8710187673568726
31,car,232.35600789388022,61.29582722981771,89.81689453125003,54.31274414062501,0.8693957328796387
32,car,233.07599385579428,61.16182327270508,88.7297058105469,54.65810775756836,0.8642919063568115
33,car,233.81540934244794,61.35963439941406,88.35769653320312,54.623667399088546,0.8861312866210938
34,car,235.17288208007812,61.905085245768234,86.52201334635419,54.56746419270833,0.860029935836792
35,car,237.56006876627606,64.4526227315267,83.38211059570312,52.35349655151367,0.8668968081474304
36,car,241.8658192952474,66.54309590657553,79.48242187500003,50.253448486328125,0.8504957556724548
37,car,244.17945861816406,67.20633188883464,77.47634887695312,49.73673502604167,0.8062087893486023
38,car,244.91521199544272,66.65714263916016,76.19745890299478,50.31163533528647,0.82838374376297
39,car,246.28794352213544,66.88472747802734,74.23919677734375,49.64948018391928,0.8527963757514954
40,car,247.83757527669272,65.66490173339844,72.08328247070315,50.62604268391928,0.8798336386680603
41,car,252.01268513997397,68.51397196451823,67.09442138671878,47.84739176432292,0.8749788999557495
42,car,252.41734822591147,65.0074068705241,66.69438680013022,51.634947458903,0.8739509582519531
43,car,255.69664001464844,64.79999542236328,63.829701741536496,51.74400329589844,0.8756600618362427
44,car,256.70496622721356,64.78364944458008,62.94102986653644,52.009347279866546,0.844730019569397
45,car,257.3590342203776,66.5048917134603,62.05937703450519,50.12849807739258,0.8809028267860413
46,car,257.2074635823568,66.83101654052734,62.31450398763019,49.93784586588542,0.8744081854820251
47,car,256.6630045572917,67.03419367472331,62.934773763020814,50.0221061706543,0.8810431361198425
48,car,255.4547119140625,67.68429438273112,63.83880615234375,50.04185358683269,0.8926396369934082
49,car,252.33016967773438,68.39520772298178,66.70791625976562,50.25398254394531,0.9113914966583252
50,car,243.79007975260419,68.8257916768392,75.90738932291669,50.67789077758789,0.8845783472061157
51,car,230.16515096028647,67.97969818115234,91.65415445963541,53.73542785644531,0.9075360894203186
52,car,214.73838806152344,68.37312698364258,103.70686848958337,55.515193939208984,0.925244927406311
53,car,201.74453735351562,70.28518676757812,103.06203206380212,54.47675069173178,0.9013747572898865
54,car,190.81188201904297,70.51101684570312,100.68983713785809,55.74465433756511,0.902721643447876
55,car,179.76685841878256,71.639830271403,101.161257425944,56.425380706787124,0.8441370725631714
56,car,169.95432535807294,73.42622121175131,103.68871053059894,56.724828084309905,0.8923785090446472
57,car,160.7648468017578,75.30672709147136,104.83309427897137,55.91440836588542,0.8321590423583984
58,car,154.0483856201172,77.56636301676433,102.24039713541669,55.7085418701172,0.8865992426872253
59,car,147.07972208658856,79.63207244873047,102.76357014973956,57.0677439371745,0.9337581396102905
60,car,138.2888158162435,81.84307098388672,103.80377451578775,57.98914591471356,0.8912538886070251
61,car,132.78038024902344,83.47189585367839,102.31887817382812,57.61372884114583,0.9452211856842041
62,car,123.65437825520834,85.13013203938803,105.40929158528647,59.56583658854166,0.8598619699478149
63,car,117.09817250569662,87.81668345133464,106.885134379069,58.938166300455734,0.8755064010620117
64,car,110.216064453125,88.29999287923178,106.47710164388022,60.65391540527344,0.8322403430938721
65,car,104.97662862141928,91.64663950602214,104.63223775227866,59.32383219401042,0.9246494770050049
66,car,96.98441823323569,93.25730641682944,105.2264404296875,60.24482727050781,0.8842873573303223
67,car,90.34393310546875,95.05469004313152,105.09836832682294,58.705190022786454,0.927128255367279
68,car,82.88859049479167,94.82318878173828,105.25268554687501,59.45472717285156,0.9183707237243652
69,car,75.30445098876953,94.78731791178386,106.0528564453125,59.41212972005208,0.8904505968093872
70,car,68.43050638834636,92.93205261230469,104.28197224934895,59.5372263590495,0.9086843729019165
71,car,61.09241485595703,90.66350301106772,105.86613972981772,61.699803670247405,0.9002942442893982
72,car,52.397028605143234,86.20755513509116,106.88985188802083,62.91407267252603,0.8402762413024902
73,car,43.76131057739258,85.8489481608073,106.95290247599286,61.907958984375014,0.8900591731071472
74,car,38.29658508300781,83.15434773763022,105.07177988688153,59.388097127278655,0.8561627268791199
75,car,27.126890818277996,81.07607523600261,109.98159408569337,61.31637573242189,0.9049291014671326
76,car,20.617198944091797,78.41985066731772,110.01169204711914,62.58659362792969,0.9320291876792908
77,car,14.132080078125,74.97295379638672,107.20242818196616,63.022562662760436,0.9055717587471008
78,car,5.484962463378906,71.43184661865234,108.8146718343099,65.52614847819012,0.8420012593269348
79,car,1.4113140106201172,71.38776779174805,105.9331480662028,61.52658462524414,0.8788757920265198
80,car,-3.4108606974283857,66.68362935384116,107.72679646809897,68.5974375406901,0.8721883893013
81,car,-2.2096824645996094,67.02489852905273,100.3053092956543,64.74214553833008,0.8889814615249634
82,car,0.6609662373860677,65.17379760742188,88.93255869547527,63.28778584798178,0.9166993498802185
83,car,0.703582763671875,64.22382354736328,84.45491154988608,63.903783162434905,0.8998616933822632
84,car,0.8322397867838542,62.869834899902344,81.5272585550944,64.38491821289062,0.893638551235199
85,car,0.8951028188069662,61.94552739461263,79.87751324971518,64.89714940388998,0.907455563545227
86,car,0.8512624104817709,61.387062072753906,80.33843994140626,66.23975118001303,0.9125873446464539
87,car,0.8344205220540365,61.32798512776693,81.36410395304362,65.93477884928384,0.9010795950889587
88,car,0.738674799601237,61.09699885050456,83.99251619974773,66.0327974955241,0.8885005712509155
89,car,0.7277329762776693,60.437895456949875,88.04305712381999,67.2260856628418,0.8906458616256714
90,car,0.5757999420166016,60.8256721496582,91.74761772155762,67.08883285522461,0.8862511515617371
91,car,0.4540443420410156,61.12154642740886,96.2411117553711,66.51486714680989,0.8723586797714233
92,car,-5.031410853068034,57.92015075683594,110.91203371683757,70.82415262858075,0.88230299949646
93,car,1.1115010579427085,60.79977671305339,106.10181172688803,65.60226440429688,0.8200450539588928
94,car,1.2093480428059897,60.19420623779297,111.12902323404948,65.60145060221355,0.8054332733154297
95,car,2.317034403483073,56.302833557128906,118.95453135172527,71.05077107747397,0.8170008063316345
96,car,6.627241770426433,57.88380304972331,117.08911259969075,66.23197555541992,0.8133524656295776
97,car,12.81656265258789,57.19646453857422,116.36307398478192,65.90095520019531,0.8083078265190125
98,car,16.750036875406902,54.9124018351237,120.16509373982747,69.65713500976562,0.775148868560791
99,car,22.317352294921875,55.37384668986003,120.17929077148438,69.36451594034831,0.8401045203208923
100,car,27.93290456136068,53.79759470621745,119.10442352294922,68.37023417154948,0.8402242660522461
101,car,33.247222900390625,53.7574577331543,121.02162679036459,67.68233617146811,0.7747349143028259
102,car,36.22775395711263,49.549102783203125,125.08783340454102,73.61595153808594,0.8019313812255859
103,car,43.19805145263672,51.41571044921875,122.9742177327474,69.10982767740886,0.7111193537712097
104,car,47.43137995402019,50.91292063395183,125.00814437866212,69.69558715820312,0.6247332692146301
105,car,52.82564163208008,49.749088287353516,124.92953618367514,70.5225435892741,0.5822292566299438
106,car,55.00387191772461,47.54906336466472,129.65483983357748,74.6995480855306,0.6621853709220886
107,car,60.61770121256511,49.292755126953125,127.93373107910158,72.17636108398438,0.47660350799560547
108,car,66.5535036722819,49.111480712890625,127.79667536417644,72.4883524576823,0.6346828937530518
109,car,69.9135716756185,49.18565114339193,129.26915486653647,73.95413716634116,0.45438891649246216
110,car,74.82884724934897,49.908459981282554,129.93565877278647,73.09399922688803,0.5213719010353088
111,car,80.13884862263998,50.04072825113933,129.87460454305014,73.38473002115886,0.6653351187705994
112,car,86.03129069010417,53.19343566894531,128.97890726725262,73.97491455078125,0.46349430084228516
113,car,88.2889493306478,51.65454228719076,131.48534774780273,74.22978083292642,0.5015318393707275
114,car,91.79631551106772,50.340073903401695,134.06010945638022,75.18368403116861,0.6724990606307983
115,car,94.85005060831706,49.608217875162765,137.08893458048504,79.51192220052083,0.392538458108902
116,car,99.52491760253906,51.38737996419271,134.40439860026044,76.88926696777344,0.4745623469352722
117,car,103.16027323404948,52.13269551595052,133.49810282389325,74.37334696451822,0.5329095125198364
118,car,107.53669738769531,51.83541615804037,133.84780883789062,75.65228780110678,0.40229371190071106
119,car,111.78700764973959,52.168617248535156,135.39889017740884,74.68182881673178,0.31776532530784607
120,car,116.90188090006511,52.60578155517578,134.373296101888,74.62109883626303,0.49101459980010986
121,car,122.2015126546224,52.213808695475265,136.05583190917972,75.39723714192708,0.3674262762069702
122,car,127.16087341308594,52.60395050048828,135.64163208007812,74.01359558105469,0.5003440380096436
123,car,134.390131632487,51.90507253011068,134.60736592610675,74.88194783528647,0.44381770491600037
124,car,138.19957733154297,52.49918619791667,136.64666493733728,75.21835327148438,0.3557157814502716
125,car,143.76677195231122,52.56009419759115,135.99051157633465,74.71196492513022,0.562981128692627
126,car,149.35012817382812,54.08063888549805,136.68294270833337,74.2136065165202,0.332605242729187
127,car,152.67948150634766,55.246950785319015,135.68401336669922,73.2721455891927,0.33181414008140564
128,car,157.83348083496094,56.08961741129558,132.91269938151044,72.32254028320314,0.4901287853717804
129,car,161.85750325520834,56.616109212239586,131.71783447265628,72.34990437825522,0.4887505769729614
130,car,164.63574727376303,57.545064290364586,130.50008138020834,71.32893880208334,0.3359180688858032
131,car,165.72405497233075,58.00164540608724,129.7667948404948,71.25353495279947,0.42960941791534424
132,car,167.50167846679688,59.410667419433594,127.27666219075525,69.22070821126303,0.5849668979644775
133,car,168.91292572021484,60.2125358581543,124.05109405517578,67.83039728800458,0.6608411073684692
134,car,169.10897572835287,61.063995361328125,121.402702331543,67.03867594401044,0.7370292544364929
135,car,168.0744171142578,61.72992706298828,119.38888549804688,66.24504089355469,0.7402498126029968
136,car,166.24544779459637,60.535545349121094,117.96142578125,67.08376566569011,0.7966058254241943
137,car,164.7903060913086,60.87945302327474,116.49611155192059,66.17439270019531,0.7145557403564453
138,car,166.19112650553387,62.951653798421226,109.25506591796875,60.74575424194337,0.7704811096191406
139,car,164.57705179850262,62.65881856282552,106.66107177734375,59.495340983072914,0.7090601921081543
140,car,163.3477528889974,70.67270278930664,101.94981892903647,51.51366551717123,0.674280047416687
141,car,157.95809427897137,60.73688507080078,105.16520182291669,59.83650207519531,0.6841861009597778
142,car,154.47811126708984,60.02024332682292,100.76058705647787,57.83994038899739,0.8314533829689026
142,car,-0.11865695317586264,-0.8361180623372396,22.24255641301473,14.078763326009115,0.10562900453805923
143,car,151.28729502360028,59.128074645996094,99.32374318440753,55.56785583496094,0.8359599709510803
143,car,-0.022806326548258465,-0.9235604604085287,21.14717245101929,14.407602945963543,0.17168541252613068
144,car,148.79622141520184,59.19790903727214,94.66317494710285,54.00479634602864,0.8642686009407043
144,car,0.017616748809814453,-0.9517765045166016,20.127065181732178,14.133192698160808,0.1364845335483551
145,car,144.0597915649414,57.864697774251304,95.7021713256836,54.119466145833336,0.885518491268158
146,car,141.09781901041669,58.33718617757162,95.02916971842447,51.84460957845052,0.850557267665863
147,car,137.57957458496094,57.45843251546224,92.40633646647137,50.85810343424479,0.8745212554931641
148,car,132.43311564127606,56.947854359944664,92.57870992024738,50.39668401082357,0.86238694190979
149,car,130.45012156168622,56.76584879557292,90.803591410319,48.77268473307292,0.8225032687187195
150,car,127.58824666341147,54.72880045572917,88.82942199707031,50.09429931640625,0.7636739015579224
151,car,125.00279744466147,54.57768122355144,87.72389729817709,48.78791173299153,0.760267436504364
152,car,121.89262390136719,53.45282872517904,86.63597106933594,48.7867800394694,0.8697613477706909
153,car,119.38584645589194,53.04787953694662,85.20947774251303,47.2210947672526,0.8644471168518066
154,car,117.45315551757812,52.95290629069011,83.13028971354169,45.848388671875,0.8681866526603699
155,car,114.56654866536459,52.5730832417806,83.16190083821616,44.586480458577476,0.8507590293884277
156,car,113.29310099283855,51.10483805338542,80.1886494954427,45.30942281087239,0.83673095703125
157,car,110.52724202473959,50.79374313354492,80.58863321940103,43.88266881306967,0.9153482913970947
158,car,108.38628133138022,49.73581949869792,79.05672709147134,43.52652231852214,0.8359002470970154
159,car,106.50753021240234,48.97775014241537,77.49163309733075,42.742932637532554,0.8750701546669006
160,car,103.43979517618816,48.09132258097331,76.88475926717122,41.70419692993164,0.852804958820343
161,car,99.90613301595053,48.26692581176758,76.32197062174478,39.769560496012375,0.7918527722358704
162,car,97.0136578877767,47.2665278116862,74.24707412719727,40.434010823567704,0.7160666584968567
163,car,91.91986083984375,45.378901163736984,75.849609375,41.13441467285156,0.7278411984443665
164,car,89.1021219889323,55.03552754720052,71.63472493489583,30.27174631754557,0.7761788368225098
165,car,82.4322509765625,44.55483754475912,75.71100870768231,41.70945485432943,0.8279733061790466
166,car,77.25241343180339,43.57565561930339,77.87269592285158,42.51880645751953,0.8081009387969971
167,car,73.16293080647787,43.745644887288414,77.76957194010416,41.7057736714681,0.7731109857559204
168,car,69.62421417236328,44.64734395345052,78.46448262532553,41.47935231526693,0.7648549675941467
169,car,65.59541066487631,42.410596211751304,80.11205037434897,44.80059305826823,0.7849848866462708
170,car,61.437193552653,42.21936543782552,81.27042770385744,45.801925659179695,0.8188596963882446
171,car,57.31417338053386,41.69884999593099,83.33095550537111,46.06436411539713,0.9189401268959045
172,car,52.92423566182455,40.55950164794922,87.28985786437988,47.26248423258464,0.8580074310302734
173,car,49.702396392822266,38.858585357666016,87.81166712443036,49.13699467976889,0.8635711669921875
174,car,45.975052515665695,38.6344846089681,91.68084144592287,49.55284754435221,0.877852737903595
175,car,43.90151023864746,37.8495979309082,93.37249437967938,50.730648040771484,0.893581748008728
176,car,43.1999397277832,42.458559672037765,92.26677576700848,45.78117370605469,0.8321254849433899
177,car,38.03081512451172,33.92864227294922,96.710688273112,55.52680969238281,0.8724880218505859
178,car,35.6513786315918,32.96672821044922,99.67536290486655,56.77104949951172,0.8911203742027283
179,car,33.949715296427414,30.851383209228516,102.4906635284424,58.429444630940765,0.8782429695129395
180,car,32.00726826985677,29.005839029947918,105.75523376464844,60.53443908691406,0.8516785502433777
181,car,30.366427103678387,27.25804646809896,109.74072774251302,62.571818033854164,0.8604375720024109
182,car,29.82645034790039,26.653976440429688,111.70967737833661,63.72215270996094,0.8777040839195251
183,car,31.101620992024742,25.98730723063151,111.94124857584634,64.74493662516277,0.8774533271789551
184,car,31.984259287516277,26.110254923502605,114.83888626098634,65.60365041097005,0.8822008371353149
185,car,32.3918088277181,25.556411743164062,116.41447067260742,68.16683451334636,0.8759113550186157
186,car,33.33120981852214,26.14611307779948,118.67652893066408,68.5110855102539,0.889340341091156
187,car,36.023292541503906,26.49176915486654,118.62984975179037,68.58376185099283,0.8560566306114197
188,car,39.05164082845052,28.589166005452476,117.75477091471353,69.32485580444336,0.8863455057144165
189,car,40.424537658691406,28.934402465820312,119.97380574544272,69.80705261230469,0.8673853278160095
190,car,40.70727666219076,28.741188049316406,123.07840347290039,70.2636210123698,0.7990268468856812
191,car,42.04345703125,28.78782908121745,123.81453196207684,70.95261891682942,0.8343824148178101
192,car,43.67326736450195,28.550936381022137,124.91109848022461,70.90944925944011,0.8140249252319336
193,car,46.108856201171875,29.644393920898438,122.73101806640625,70.9835688273112,0.8614532947540283
194,car,46.246185302734375,28.79381815592448,126.15211486816406,72.93704986572266,0.8053897023200989
195,car,47.82350540161133,28.77001444498698,125.66534042358398,73.63691965738933,0.821684718132019
196,car,49.096336364746094,28.754247029622398,125.29856363932294,73.8684336344401,0.8225181698799133
197,car,49.769039154052734,29.461619059244793,125.13569513956708,72.33994801839192,0.8660508990287781
198,car,50.474058787028,29.734954833984375,125.82820256551106,72.21569061279297,0.8500010371208191
199,car,51.570542653401695,29.75697199503581,126.14198684692383,72.3676363627116,0.7854946255683899
200,car,55.58351516723633,33.21275075276693,121.9202740987142,68.06714375813803,0.7059913873672485
201,car,56.307290395100914,33.60809326171875,121.87350591023764,68.07090759277344,0.6832630634307861
202,car,56.801141103108726,33.97552490234375,122.2181510925293,67.72712707519531,0.6777230501174927
203,car,57.71370569864909,33.984832763671875,122.08564122517903,67.98978169759116,0.6609482765197754
204,car,58.153559366861984,34.01420593261719,121.85709635416667,67.98739115397136,0.6747851967811584
205,car,58.387978871663414,33.88455708821615,122.07090377807617,67.72412618001303,0.6030741930007935
206,car,58.66837819417318,33.837178548177086,122.67356872558594,67.87017822265625,0.6275923848152161
207,car,57.099297841389976,30.818939208984375,124.6052360534668,70.36725362141928,0.7164648771286011
208,car,57.41661071777344,30.994065602620445,124.71944173177084,70.26852289835611,0.7499169707298279
209,car,58.859246571858726,31.040852864583336,123.58739852905273,70.48356374104819,0.7767377495765686
210,car,59.78321711222331,33.566017150878906,122.003231048584,68.06110382080078,0.7464271783828735
211,car,60.646260579427086,33.54100545247396,121.25455220540366,68.24207305908203,0.730980396270752
212,car,61.91003163655599,33.57898712158203,120.79493204752603,68.32276662190756,0.7388038039207458
213,car,62.02761332194011,33.768870035807296,120.57823181152345,68.12428792317708,0.7481858730316162
214,car,61.86833063761394,33.760019938151046,120.40678024291994,68.15561930338542,0.7526528835296631
215,car,61.776727040608726,33.61979166666667,120.29091517130533,68.1008529663086,0.7479233741760254
216,car,61.51323318481445,33.52290471394857,120.52885055541992,68.0789883931478,0.764590322971344
217,car,61.36770884195964,33.655662536621094,120.46366373697917,67.74620056152344,0.7453774809837341
218,car,60.62143325805664,33.62528483072917,121.15992863972983,67.71568298339844,0.7453193664550781
219,car,60.16761144002279,33.6691157023112,120.69318771362305,67.23021189371745,0.7170187830924988
220,car,59.203999837239586,30.635821024576824,122.64567057291666,70.65176645914714,0.7752543687820435
221,car,58.91376495361328,30.665626525878906,122.67532348632812,70.73365529378256,0.7843671441078186
222,car,59.471308390299484,30.765609741210938,121.80010477701823,70.5114237467448,0.8095905184745789
223,car,60.21676381429037,30.766398111979168,120.96906026204428,70.30535380045573,0.8370345234870911
224,car,60.3701655069987,30.877507527669273,121.54416402180989,70.22719065348306,0.8305138349533081
225,car,60.81504821777344,30.793584187825523,121.40797932942709,70.23061116536459,0.8193328380584717
226,car,61.33808771769206,30.586465199788414,121.30234400431316,70.39007186889648,0.7727112174034119
227,car,61.36533737182617,30.69098154703776,121.54306411743164,70.13322194417317,0.776278555393219
228,car,62.09893544514974,33.24620564778646,119.8388417561849,66.9299570719401,0.7746862769126892
229,car,62.0937983194987,33.147271474202476,119.96813456217448,66.85768763224283,0.7812271118164062
230,car,62.933953603108726,33.20963541666667,119.18737411499023,66.83909098307292,0.7737012505531311
231,car,63.100789388020836,33.28008015950521,119.03902689615884,66.75643920898438,0.7633818984031677
232,car,63.29021453857422,33.308868408203125,118.79910786946616,66.70420328776042,0.782304048538208
233,car,64.15583928426108,33.20889790852865,118.44751358032227,66.36156717936197,0.8109319806098938
234,car,64.45614496866862,33.267510732014976,118.6470095316569,66.39982223510742,0.8171387314796448
235,car,61.91977183024089,30.407079060872398,123.37328592936198,71.58751169840494,0.8318599462509155
